ProcessLevel	Parent_processName	ProcessID	ProcessName	Symbol
-1		MBCO:Background	Background genes	TOR1A
-1		MBCO:Background	Background genes	TOR1AIP1
-1		MBCO:Background	Background genes	TOR1AIP2
-1		MBCO:Background	Background genes	TOR1B
-1		MBCO:Background	Background genes	TOX4
-1		MBCO:Background	Background genes	TP53
-1		MBCO:Background	Background genes	TP53AIP1
-1		MBCO:Background	Background genes	TP53BP1
-1		MBCO:Background	Background genes	TP53BP2
-1		MBCO:Background	Background genes	TP53I11
-1		MBCO:Background	Background genes	TP53I3
-1		MBCO:Background	Background genes	TP53INP1
-1		MBCO:Background	Background genes	TP53INP2
-1		MBCO:Background	Background genes	TP53RK
-1		MBCO:Background	Background genes	TP53TG1
-1		MBCO:Background	Background genes	TP63
-1		MBCO:Background	Background genes	TP73
-1		MBCO:Background	Background genes	TPBG
-1		MBCO:Background	Background genes	TPCN1
-1		MBCO:Background	Background genes	TPCN2
-1		MBCO:Background	Background genes	TPD52
-1		MBCO:Background	Background genes	TPGS1
-1		MBCO:Background	Background genes	TPGS2
-1		MBCO:Background	Background genes	TPH1
-1		MBCO:Background	Background genes	TPH2
-1		MBCO:Background	Background genes	TPI1
-1		MBCO:Background	Background genes	TPK1
-1		MBCO:Background	Background genes	TPM1
-1		MBCO:Background	Background genes	TPM2
-1		MBCO:Background	Background genes	TPM3
-1		MBCO:Background	Background genes	TPM4
-1		MBCO:Background	Background genes	TPMT
-1		MBCO:Background	Background genes	TPO
-1		MBCO:Background	Background genes	TPP1
-1		MBCO:Background	Background genes	TPP2
-1		MBCO:Background	Background genes	TPPP
-1		MBCO:Background	Background genes	TPPP3
-1		MBCO:Background	Background genes	TPRA1
-1		MBCO:Background	Background genes	TPRG1
-1		MBCO:Background	Background genes	TPRG1L
-1		MBCO:Background	Background genes	TPRN
-1		MBCO:Background	Background genes	TPSAB1
-1		MBCO:Background	Background genes	TPSB2
-1		MBCO:Background	Background genes	TPSG1
-1		MBCO:Background	Background genes	TPST1
-1		MBCO:Background	Background genes	TPST2
-1		MBCO:Background	Background genes	TPT1
-1		MBCO:Background	Background genes	TPTE
-1		MBCO:Background	Background genes	TPTE2
-1		MBCO:Background	Background genes	TPX2
-1		MBCO:Background	Background genes	TRA
-1		MBCO:Background	Background genes	TRA2B
-1		MBCO:Background	Background genes	TRAC
-1		MBCO:Background	Background genes	TRADD
-1		MBCO:Background	Background genes	TRAF1
-1		MBCO:Background	Background genes	TRAF3
-1		MBCO:Background	Background genes	TRAF3IP1
-1		MBCO:Background	Background genes	TRAF3IP2
-1		MBCO:Background	Background genes	TRAF3IP3
-1		MBCO:Background	Background genes	TRAF4
-1		MBCO:Background	Background genes	TRAF5
-1		MBCO:Background	Background genes	TRAF6
-1		MBCO:Background	Background genes	TRAF7
-1		MBCO:Background	Background genes	TRAFD1
-1		MBCO:Background	Background genes	TRAIP
-1		MBCO:Background	Background genes	TRAJ33
-1		MBCO:Background	Background genes	TRAK1
-1		MBCO:Background	Background genes	TRAK2
-1		MBCO:Background	Background genes	TRAM1
-1		MBCO:Background	Background genes	TRAP1
-1		MBCO:Background	Background genes	TRAPPC1
-1		MBCO:Background	Background genes	TRAPPC11
-1		MBCO:Background	Background genes	TRAPPC2
-1		MBCO:Background	Background genes	TRAPPC3
-1		MBCO:Background	Background genes	TRAPPC6A
-1		MBCO:Background	Background genes	TRAPPC6B
-1		MBCO:Background	Background genes	TRAPPC8
-1		MBCO:Background	Background genes	TRAPPC9
-1		MBCO:Background	Background genes	TRA-TGC7-1
-1		MBCO:Background	Background genes	TRAV17
-1		MBCO:Background	Background genes	TRB
-1		MBCO:Background	Background genes	TRBV5-6
-1		MBCO:Background	Background genes	TRD
-1		MBCO:Background	Background genes	TRDC
-1		MBCO:Background	Background genes	TRDMT1
-1		MBCO:Background	Background genes	TRDN
-1		MBCO:Background	Background genes	TREH
-1		MBCO:Background	Background genes	TREM1
-1		MBCO:Background	Background genes	TREM2
-1		MBCO:Background	Background genes	TREML1
-1		MBCO:Background	Background genes	TREML2
-1		MBCO:Background	Background genes	TREML4
-1		MBCO:Background	Background genes	TRERF1
-1		MBCO:Background	Background genes	TREX1
-1		MBCO:Background	Background genes	TREX2
-1		MBCO:Background	Background genes	TRHR
-1		MBCO:Background	Background genes	TRIAP1
-1		MBCO:Background	Background genes	TRIB1
-1		MBCO:Background	Background genes	TRIB2
-1		MBCO:Background	Background genes	TRIB3
-1		MBCO:Background	Background genes	TRIL
-1		MBCO:Background	Background genes	TRIM10
-1		MBCO:Background	Background genes	TRIM11
-1		MBCO:Background	Background genes	TRIM13
-1		MBCO:Background	Background genes	TRIM14
-1		MBCO:Background	Background genes	TRIM15
-1		MBCO:Background	Background genes	TRIM16
-1		MBCO:Background	Background genes	TRIM17
-1		MBCO:Background	Background genes	TRIM2
-1		MBCO:Background	Background genes	TRIM21
-1		MBCO:Background	Background genes	TRIM22
-1		MBCO:Background	Background genes	TRIM23
-1		MBCO:Background	Background genes	TRIM24
-1		MBCO:Background	Background genes	TRIM25
-1		MBCO:Background	Background genes	TRIM26
-1		MBCO:Background	Background genes	TRIM27
-1		MBCO:Background	Background genes	TRIM28
-1		MBCO:Background	Background genes	TRIM29
-1		MBCO:Background	Background genes	TRIM3
-1		MBCO:Background	Background genes	TRIM31
-1		MBCO:Background	Background genes	TRIM32
-1		MBCO:Background	Background genes	TRIM33
-1		MBCO:Background	Background genes	TRIM35
-1		MBCO:Background	Background genes	TRIM36
-1		MBCO:Background	Background genes	TRIM37
-1		MBCO:Background	Background genes	TRIM38
-1		MBCO:Background	Background genes	TRIM39
-1		MBCO:Background	Background genes	TRIM4
-1		MBCO:Background	Background genes	TRIM40
-1		MBCO:Background	Background genes	TRIM41
-1		MBCO:Background	Background genes	TRIM44
-1		MBCO:Background	Background genes	TRIM45
-1		MBCO:Background	Background genes	TRIM46
-1		MBCO:Background	Background genes	TRIM47
-1		MBCO:Background	Background genes	TRIM5
-1		MBCO:Background	Background genes	TRIM50
-1		MBCO:Background	Background genes	TRIM54
-1		MBCO:Background	Background genes	TRIM55
-1		MBCO:Background	Background genes	TRIM56
-1		MBCO:Background	Background genes	TRIM58
-1		MBCO:Background	Background genes	TRIM59
-1		MBCO:Background	Background genes	TRIM6
-1		MBCO:Background	Background genes	TRIM61
-1		MBCO:Background	Background genes	TRIM62
-1		MBCO:Background	Background genes	TRIM63
-1		MBCO:Background	Background genes	TRIM65
-1		MBCO:Background	Background genes	TRIM67
-1		MBCO:Background	Background genes	TRIM68
-1		MBCO:Background	Background genes	TRIM69
-1		MBCO:Background	Background genes	TRIM7
-1		MBCO:Background	Background genes	TRIM71
-1		MBCO:Background	Background genes	TRIM72
-1		MBCO:Background	Background genes	TRIM8
-1		MBCO:Background	Background genes	TRIM9
-1		MBCO:Background	Background genes	TRIO
-1		MBCO:Background	Background genes	TRIOBP
-1		MBCO:Background	Background genes	TRIP10
-1		MBCO:Background	Background genes	TRIP11
-1		MBCO:Background	Background genes	TRIP12
-1		MBCO:Background	Background genes	TRIP13
-1		MBCO:Background	Background genes	TRIP6
-1		MBCO:Background	Background genes	TRIT1
-1		MBCO:Background	Background genes	TRK-CTT2-4
-1		MBCO:Background	Background genes	TRL-TAG1-1
-1		MBCO:Background	Background genes	TRMT10A
-1		MBCO:Background	Background genes	TRMT10C
-1		MBCO:Background	Background genes	TRMT11
-1		MBCO:Background	Background genes	TRMT112
-1		MBCO:Background	Background genes	TRMT61A
-1		MBCO:Background	Background genes	TRMU
-1		MBCO:Background	Background genes	TRNA
-1		MBCO:Background	Background genes	TRN-GTT2-1
-1		MBCO:Background	Background genes	TRO
-1		MBCO:Background	Background genes	TROAP
-1		MBCO:Background	Background genes	TROVE2
-1		MBCO:Background	Background genes	TRPA1
-1		MBCO:Background	Background genes	TRPC1
-1		MBCO:Background	Background genes	TRPC2
-1		MBCO:Background	Background genes	TRPC3
-1		MBCO:Background	Background genes	TRPC4
-1		MBCO:Background	Background genes	TRPC4AP
-1		MBCO:Background	Background genes	TRPC5
-1		MBCO:Background	Background genes	TRPC6
-1		MBCO:Background	Background genes	TRPC7
-1		MBCO:Background	Background genes	TRPM1
-1		MBCO:Background	Background genes	TRPM3
-1		MBCO:Background	Background genes	TRPM4
-1		MBCO:Background	Background genes	TRPM5
-1		MBCO:Background	Background genes	TRPM6
-1		MBCO:Background	Background genes	TRPM7
-1		MBCO:Background	Background genes	TRPM8
-1		MBCO:Background	Background genes	TRPS1
-1		MBCO:Background	Background genes	TRPV1
-1		MBCO:Background	Background genes	TRPV2
-1		MBCO:Background	Background genes	TRPV3
-1		MBCO:Background	Background genes	TRPV4
-1		MBCO:Background	Background genes	TRPV5
-1		MBCO:Background	Background genes	TRPV6
-1		MBCO:Background	Background genes	TRR
-1		MBCO:Background	Background genes	TRR-ACG1-3
-1		MBCO:Background	Background genes	TRRAP
-1		MBCO:Background	Background genes	TRR-TCG4-1
-1		MBCO:Background	Background genes	TRR-TCT2-1
-1		MBCO:Background	Background genes	TRS-TGA2-1
-1		MBCO:Background	Background genes	TRU-TCA1-1
-1		MBCO:Background	Background genes	TRV-AAC1-4
-1		MBCO:Background	Background genes	TRY7
-1		MBCO:Background	Background genes	TSC1
-1		MBCO:Background	Background genes	TSC2
-1		MBCO:Background	Background genes	TSC22D1
-1		MBCO:Background	Background genes	TSC22D3
-1		MBCO:Background	Background genes	TSC22D4
-1		MBCO:Background	Background genes	TSEN15
-1		MBCO:Background	Background genes	TSEN2
-1		MBCO:Background	Background genes	TSEN34
-1		MBCO:Background	Background genes	TSEN54
-1		MBCO:Background	Background genes	TSFM
-1		MBCO:Background	Background genes	TSG1
-1		MBCO:Background	Background genes	TSG101
-1		MBCO:Background	Background genes	TSGA10
-1		MBCO:Background	Background genes	TSGA13
-1		MBCO:Background	Background genes	TSHB
-1		MBCO:Background	Background genes	TSHR
-1		MBCO:Background	Background genes	TSHZ1
-1		MBCO:Background	Background genes	TSHZ3
-1		MBCO:Background	Background genes	TSIX
-1		MBCO:Background	Background genes	TSKU
-1		MBCO:Background	Background genes	TSLP
-1		MBCO:Background	Background genes	TSN
-1		MBCO:Background	Background genes	TSNARE1
-1		MBCO:Background	Background genes	TSNAX
-1		MBCO:Background	Background genes	TSPAN1
-1		MBCO:Background	Background genes	TSPAN10
-1		MBCO:Background	Background genes	TSPAN12
-1		MBCO:Background	Background genes	TSPAN14
-1		MBCO:Background	Background genes	TSPAN15
-1		MBCO:Background	Background genes	TSPAN17
-1		MBCO:Background	Background genes	TSPAN2
-1		MBCO:Background	Background genes	TSPAN3
-1		MBCO:Background	Background genes	TSPAN32
-1		MBCO:Background	Background genes	TSPAN33
-1		MBCO:Background	Background genes	TSPAN4
-1		MBCO:Background	Background genes	TSPAN5
-1		MBCO:Background	Background genes	TSPAN7
-1		MBCO:Background	Background genes	TSPAN8
-1		MBCO:Background	Background genes	TSPAN9
-1		MBCO:Background	Background genes	TSPEAR
-1		MBCO:Background	Background genes	TSPO
-1		MBCO:Background	Background genes	TSPO2
-1		MBCO:Background	Background genes	TSPY1
-1		MBCO:Background	Background genes	TSPYL1
-1		MBCO:Background	Background genes	TSPYL2
-1		MBCO:Background	Background genes	TSPYL4
-1		MBCO:Background	Background genes	TSPYL5
-1		MBCO:Background	Background genes	TSSC4
-1		MBCO:Background	Background genes	TSSK1B
-1		MBCO:Background	Background genes	TSSK2
-1		MBCO:Background	Background genes	TSSK6
-1		MBCO:Background	Background genes	TST
-1		MBCO:Background	Background genes	TSTA3
-1		MBCO:Background	Background genes	TTBK1
-1		MBCO:Background	Background genes	TTBK2
-1		MBCO:Background	Background genes	TTC1
-1		MBCO:Background	Background genes	TTC12
-1		MBCO:Background	Background genes	TTC19
-1		MBCO:Background	Background genes	TTC21B
-1		MBCO:Background	Background genes	TTC23L
-1		MBCO:Background	Background genes	TTC25
-1		MBCO:Background	Background genes	TTC28
-1		MBCO:Background	Background genes	TTC29
-1		MBCO:Background	Background genes	TTC3
-1		MBCO:Background	Background genes	TTC30B
-1		MBCO:Background	Background genes	TTC37
-1		MBCO:Background	Background genes	TTC4
-1		MBCO:Background	Background genes	TTC5
-1		MBCO:Background	Background genes	TTC8
-1		MBCO:Background	Background genes	TTC9
-1		MBCO:Background	Background genes	TTC9C
-1		MBCO:Background	Background genes	TTI1
-1		MBCO:Background	Background genes	TTI2
-1		MBCO:Background	Background genes	TTK
-1		MBCO:Background	Background genes	TTL
-1		MBCO:Background	Background genes	TTLL1
-1		MBCO:Background	Background genes	TTLL10
-1		MBCO:Background	Background genes	TTLL11
-1		MBCO:Background	Background genes	TTLL12
-1		MBCO:Background	Background genes	TTLL3
-1		MBCO:Background	Background genes	TTLL4
-1		MBCO:Background	Background genes	TTLL6
-1		MBCO:Background	Background genes	TTLL7
-1		MBCO:Background	Background genes	TTLL8
-1		MBCO:Background	Background genes	TTLL9
-1		MBCO:Background	Background genes	TTN
-1		MBCO:Background	Background genes	TTPA
-1		MBCO:Background	Background genes	TTPAL
-1		MBCO:Background	Background genes	TTR
-1		MBCO:Background	Background genes	TTTY13B
-1		MBCO:Background	Background genes	TTYH1
-1		MBCO:Background	Background genes	TUB
-1		MBCO:Background	Background genes	TUBA1A
-1		MBCO:Background	Background genes	TUBA1B
-1		MBCO:Background	Background genes	TUBA1C
-1		MBCO:Background	Background genes	TUBA3C
-1		MBCO:Background	Background genes	TUBA4A
-1		MBCO:Background	Background genes	TUBA8
-1		MBCO:Background	Background genes	TUBAL3
-1		MBCO:Background	Background genes	TUBB
-1		MBCO:Background	Background genes	TUBB2A
-1		MBCO:Background	Background genes	TUBB2B
-1		MBCO:Background	Background genes	TUBB3
-1		MBCO:Background	Background genes	TUBB4A
-1		MBCO:Background	Background genes	TUBB4B
-1		MBCO:Background	Background genes	TUBB6
-1		MBCO:Background	Background genes	TUBG1
-1		MBCO:Background	Background genes	TUBG2
-1		MBCO:Background	Background genes	TUBGCP2
-1		MBCO:Background	Background genes	TUBGCP3
-1		MBCO:Background	Background genes	TUBGCP4
-1		MBCO:Background	Background genes	TUBGCP5
-1		MBCO:Background	Background genes	TUBGCP6
-1		MBCO:Background	Background genes	TUFM
-1		MBCO:Background	Background genes	TUG1
-1		MBCO:Background	Background genes	TULP1
-1		MBCO:Background	Background genes	TULP2
-1		MBCO:Background	Background genes	TULP3
-1		MBCO:Background	Background genes	TULP4
-1		MBCO:Background	Background genes	TUNAR
-1		MBCO:Background	Background genes	TUSC1
-1		MBCO:Background	Background genes	TUSC2
-1		MBCO:Background	Background genes	TUSC3
-1		MBCO:Background	Background genes	TUSC5
-1		MBCO:Background	Background genes	TUT1
-1		MBCO:Background	Background genes	TVP23B
-1		MBCO:Background	Background genes	TWF1
-1		MBCO:Background	Background genes	TWF2
-1		MBCO:Background	Background genes	TWIST1
-1		MBCO:Background	Background genes	TWIST2
-1		MBCO:Background	Background genes	TWSG1
-1		MBCO:Background	Background genes	TXK
-1		MBCO:Background	Background genes	TXLNA
-1		MBCO:Background	Background genes	TXLNB
-1		MBCO:Background	Background genes	TXLNG
-1		MBCO:Background	Background genes	TXN
-1		MBCO:Background	Background genes	TXN2
-1		MBCO:Background	Background genes	TXNDC12
-1		MBCO:Background	Background genes	TXNDC17
-1		MBCO:Background	Background genes	TXNDC2
-1		MBCO:Background	Background genes	TXNDC5
-1		MBCO:Background	Background genes	TXNIP
-1		MBCO:Background	Background genes	TXNL1
-1		MBCO:Background	Background genes	TXNL4A
-1		MBCO:Background	Background genes	TXNL4B
-1		MBCO:Background	Background genes	TXNRD1
-1		MBCO:Background	Background genes	TXNRD2
-1		MBCO:Background	Background genes	TXNRD3
-1		MBCO:Background	Background genes	TXNRD3NB
-1		MBCO:Background	Background genes	TYK2
-1		MBCO:Background	Background genes	TYMP
-1		MBCO:Background	Background genes	TYMS
-1		MBCO:Background	Background genes	TYR
-1		MBCO:Background	Background genes	TYRO3
-1		MBCO:Background	Background genes	TYROBP
-1		MBCO:Background	Background genes	TYRP1
-1		MBCO:Background	Background genes	TYS
-1		MBCO:Background	Background genes	TYSND1
-1		MBCO:Background	Background genes	TYW5
-1		MBCO:Background	Background genes	U2AF1
-1		MBCO:Background	Background genes	U2AF1L4
-1		MBCO:Background	Background genes	U2AF2
-1		MBCO:Background	Background genes	UACA
-1		MBCO:Background	Background genes	UAE1
-1		MBCO:Background	Background genes	UAE2
-1		MBCO:Background	Background genes	UAP1
-1		MBCO:Background	Background genes	UBA1
-1		MBCO:Background	Background genes	UBA2
-1		MBCO:Background	Background genes	UBA3
-1		MBCO:Background	Background genes	UBA5
-1		MBCO:Background	Background genes	UBA52
-1		MBCO:Background	Background genes	UBA6
-1		MBCO:Background	Background genes	UBA7
-1		MBCO:Background	Background genes	UBAC1
-1		MBCO:Background	Background genes	UBAC2
-1		MBCO:Background	Background genes	UBALD2
-1		MBCO:Background	Background genes	UBAP1
-1		MBCO:Background	Background genes	UBASH3A
-1		MBCO:Background	Background genes	UBASH3B
-1		MBCO:Background	Background genes	UBB
-1		MBCO:Background	Background genes	UBC
-1		MBCO:Background	Background genes	UBD
-1		MBCO:Background	Background genes	UBE2A
-1		MBCO:Background	Background genes	UBE2B
-1		MBCO:Background	Background genes	UBE2C
-1		MBCO:Background	Background genes	UBE2D1
-1		MBCO:Background	Background genes	UBE2D2
-1		MBCO:Background	Background genes	UBE2D3
-1		MBCO:Background	Background genes	UBE2D4
-1		MBCO:Background	Background genes	UBE2E1
-1		MBCO:Background	Background genes	UBE2E3
-1		MBCO:Background	Background genes	UBE2F
-1		MBCO:Background	Background genes	UBE2G1
-1		MBCO:Background	Background genes	UBE2G2
-1		MBCO:Background	Background genes	UBE2H
-1		MBCO:Background	Background genes	UBE2I
-1		MBCO:Background	Background genes	UBE2J1
-1		MBCO:Background	Background genes	UBE2J2
-1		MBCO:Background	Background genes	UBE2K
-1		MBCO:Background	Background genes	UBE2L3
-1		MBCO:Background	Background genes	UBE2L6
-1		MBCO:Background	Background genes	UBE2M
-1		MBCO:Background	Background genes	UBE2N
-1		MBCO:Background	Background genes	UBE2O
-1		MBCO:Background	Background genes	UBE2Q1
-1		MBCO:Background	Background genes	UBE2S
-1		MBCO:Background	Background genes	UBE2T
-1		MBCO:Background	Background genes	UBE2V1
-1		MBCO:Background	Background genes	UBE2V2
-1		MBCO:Background	Background genes	UBE2W
-1		MBCO:Background	Background genes	UBE2Z
-1		MBCO:Background	Background genes	UBE3A
-1		MBCO:Background	Background genes	UBE3B
-1		MBCO:Background	Background genes	UBE3C
-1		MBCO:Background	Background genes	UBE4B
-1		MBCO:Background	Background genes	UBIAD1
-1		MBCO:Background	Background genes	UBL4A
-1		MBCO:Background	Background genes	UBL4B
-1		MBCO:Background	Background genes	UBLCP1
-1		MBCO:Background	Background genes	UBN1
-1		MBCO:Background	Background genes	UBN2
-1		MBCO:Background	Background genes	UBP1
-1		MBCO:Background	Background genes	UBQLN1
-1		MBCO:Background	Background genes	UBQLN2
-1		MBCO:Background	Background genes	UBQLN4
-1		MBCO:Background	Background genes	UBR1
-1		MBCO:Background	Background genes	UBR2
-1		MBCO:Background	Background genes	UBR3
-1		MBCO:Background	Background genes	UBR4
-1		MBCO:Background	Background genes	UBR5
-1		MBCO:Background	Background genes	UBR7
-1		MBCO:Background	Background genes	UBTF
-1		MBCO:Background	Background genes	UBXN1
-1		MBCO:Background	Background genes	UBXN10
-1		MBCO:Background	Background genes	UBXN11
-1		MBCO:Background	Background genes	UBXN2A
-1		MBCO:Background	Background genes	UBXN4
-1		MBCO:Background	Background genes	UBXN6
-1		MBCO:Background	Background genes	UBXN7
-1		MBCO:Background	Background genes	UCA1
-1		MBCO:Background	Background genes	UCH1LAS
-1		MBCO:Background	Background genes	UCHL1
-1		MBCO:Background	Background genes	UCHL3
-1		MBCO:Background	Background genes	UCHL5
-1		MBCO:Background	Background genes	UCK1
-1		MBCO:Background	Background genes	UCK2
-1		MBCO:Background	Background genes	UCMA
-1		MBCO:Background	Background genes	UCN2
-1		MBCO:Background	Background genes	UCN3
-1		MBCO:Background	Background genes	UCP1
-1		MBCO:Background	Background genes	UCP2
-1		MBCO:Background	Background genes	UCP3
-1		MBCO:Background	Background genes	UEVLD
-1		MBCO:Background	Background genes	UFC1
-1		MBCO:Background	Background genes	UFD1L
-1		MBCO:Background	Background genes	UFL1
-1		MBCO:Background	Background genes	UFM1
-1		MBCO:Background	Background genes	UGCG
-1		MBCO:Background	Background genes	UGDH
-1		MBCO:Background	Background genes	UGGT1
-1		MBCO:Background	Background genes	UGGT2
-1		MBCO:Background	Background genes	UGP2
-1		MBCO:Background	Background genes	UGT1A1
-1		MBCO:Background	Background genes	UGT1A10
-1		MBCO:Background	Background genes	UGT1A3
-1		MBCO:Background	Background genes	UGT1A4
-1		MBCO:Background	Background genes	UGT1A5
-1		MBCO:Background	Background genes	UGT1A6
-1		MBCO:Background	Background genes	UGT1A7
-1		MBCO:Background	Background genes	UGT1A8
-1		MBCO:Background	Background genes	UGT1A9
-1		MBCO:Background	Background genes	UGT2A1
-1		MBCO:Background	Background genes	UGT2A2
-1		MBCO:Background	Background genes	UGT2A3
-1		MBCO:Background	Background genes	UGT2B10
-1		MBCO:Background	Background genes	UGT2B15
-1		MBCO:Background	Background genes	UGT2B17
-1		MBCO:Background	Background genes	UGT2B4
-1		MBCO:Background	Background genes	UGT2B7
-1		MBCO:Background	Background genes	UGT3A1
-1		MBCO:Background	Background genes	UGT3A2
-1		MBCO:Background	Background genes	UGT8
-1		MBCO:Background	Background genes	UHMK1
-1		MBCO:Background	Background genes	UHRF1
-1		MBCO:Background	Background genes	UHRF1BP1L
-1		MBCO:Background	Background genes	UHRF2
-1		MBCO:Background	Background genes	UIMC1
-1		MBCO:Background	Background genes	ULBP1
-1		MBCO:Background	Background genes	ULBP2
-1		MBCO:Background	Background genes	ULBP3
-1		MBCO:Background	Background genes	ULK1
-1		MBCO:Background	Background genes	ULK2
-1		MBCO:Background	Background genes	ULK3
-1		MBCO:Background	Background genes	ULK4
-1		MBCO:Background	Background genes	UMOD
-1		MBCO:Background	Background genes	UMPS
-1		MBCO:Background	Background genes	UNC119
-1		MBCO:Background	Background genes	UNC13B
-1		MBCO:Background	Background genes	UNC13D
-1		MBCO:Background	Background genes	UNC45A
-1		MBCO:Background	Background genes	UNC45B
-1		MBCO:Background	Background genes	UNC50
-1		MBCO:Background	Background genes	UNC5A
-1		MBCO:Background	Background genes	UNC5B
-1		MBCO:Background	Background genes	UNC5C
-1		MBCO:Background	Background genes	UNC5D
-1		MBCO:Background	Background genes	UNC79
-1		MBCO:Background	Background genes	UNC80
-1		MBCO:Background	Background genes	UNC93B1
-1		MBCO:Background	Background genes	UNCX
-1		MBCO:Background	Background genes	UNG
-1		MBCO:Background	Background genes	UNK
-1		MBCO:Background	Background genes	UOX
-1		MBCO:Background	Background genes	UPB1
-1		MBCO:Background	Background genes	UPF1
-1		MBCO:Background	Background genes	UPF2
-1		MBCO:Background	Background genes	UPF3A
-1		MBCO:Background	Background genes	UPF3B
-1		MBCO:Background	Background genes	UPK2
-1		MBCO:Background	Background genes	UPK3A
-1		MBCO:Background	Background genes	UPK3B
-1		MBCO:Background	Background genes	UPP1
-1		MBCO:Background	Background genes	UPP2
-1		MBCO:Background	Background genes	UPRT
-1		MBCO:Background	Background genes	UQCC1
-1		MBCO:Background	Background genes	UQCC2
-1		MBCO:Background	Background genes	UQCR10
-1		MBCO:Background	Background genes	UQCR11
-1		MBCO:Background	Background genes	UQCRB
-1		MBCO:Background	Background genes	UQCRC1
-1		MBCO:Background	Background genes	UQCRC2
-1		MBCO:Background	Background genes	UQCRFS1
-1		MBCO:Background	Background genes	UQCRH
-1		MBCO:Background	Background genes	UQCRQ
-1		MBCO:Background	Background genes	URAD
-1		MBCO:Background	Background genes	URB1
-1		MBCO:Background	Background genes	URB2
-1		MBCO:Background	Background genes	URGCP
-1		MBCO:Background	Background genes	URI1
-1		MBCO:Background	Background genes	URM1
-1		MBCO:Background	Background genes	UROC1
-1		MBCO:Background	Background genes	UROD
-1		MBCO:Background	Background genes	UROS
-1		MBCO:Background	Background genes	USB1
-1		MBCO:Background	Background genes	USF1
-1		MBCO:Background	Background genes	USF2
-1		MBCO:Background	Background genes	USF3
-1		MBCO:Background	Background genes	USH1C
-1		MBCO:Background	Background genes	USH1G
-1		MBCO:Background	Background genes	USH2A
-1		MBCO:Background	Background genes	USHBP1
-1		MBCO:Background	Background genes	USMG5
-1		MBCO:Background	Background genes	USO1
-1		MBCO:Background	Background genes	USP1
-1		MBCO:Background	Background genes	USP11
-1		MBCO:Background	Background genes	USP13
-1		MBCO:Background	Background genes	USP14
-1		MBCO:Background	Background genes	USP15
-1		MBCO:Background	Background genes	USP16
-1		MBCO:Background	Background genes	USP17L2
-1		MBCO:Background	Background genes	USP18
-1		MBCO:Background	Background genes	USP19
-1		MBCO:Background	Background genes	USP2
-1		MBCO:Background	Background genes	USP20
-1		MBCO:Background	Background genes	USP22
-1		MBCO:Background	Background genes	USP24
-1		MBCO:Background	Background genes	USP25
-1		MBCO:Background	Background genes	USP26
-1		MBCO:Background	Background genes	USP28
-1		MBCO:Background	Background genes	USP29
-1		MBCO:Background	Background genes	USP3
-1		MBCO:Background	Background genes	USP30
-1		MBCO:Background	Background genes	USP33
-1		MBCO:Background	Background genes	USP34
-1		MBCO:Background	Background genes	USP35
-1		MBCO:Background	Background genes	USP36
-1		MBCO:Background	Background genes	USP37
-1		MBCO:Background	Background genes	USP39
-1		MBCO:Background	Background genes	USP4
-1		MBCO:Background	Background genes	USP42
-1		MBCO:Background	Background genes	USP44
-1		MBCO:Background	Background genes	USP45
-1		MBCO:Background	Background genes	USP46
-1		MBCO:Background	Background genes	USP47
-1		MBCO:Background	Background genes	USP48
-1		MBCO:Background	Background genes	USP49
-1		MBCO:Background	Background genes	USP5
-1		MBCO:Background	Background genes	USP6
-1		MBCO:Background	Background genes	USP7
-1		MBCO:Background	Background genes	USP8
-1		MBCO:Background	Background genes	USP9X
-1		MBCO:Background	Background genes	USP9Y
-1		MBCO:Background	Background genes	USPL1
-1		MBCO:Background	Background genes	UST
-1		MBCO:Background	Background genes	UTF1
-1		MBCO:Background	Background genes	UTP14C
-1		MBCO:Background	Background genes	UTP20
-1		MBCO:Background	Background genes	UTP3
-1		MBCO:Background	Background genes	UTP4
-1		MBCO:Background	Background genes	UTP6
-1		MBCO:Background	Background genes	UTRN
-1		MBCO:Background	Background genes	UTS2
-1		MBCO:Background	Background genes	UTS2B
-1		MBCO:Background	Background genes	UTS2R
-1		MBCO:Background	Background genes	UTY
-1		MBCO:Background	Background genes	UVM2
-1		MBCO:Background	Background genes	UVRAG
-1		MBCO:Background	Background genes	UVSSA
-1		MBCO:Background	Background genes	UXS1
-1		MBCO:Background	Background genes	UXT
-1		MBCO:Background	Background genes	VAC14
-1		MBCO:Background	Background genes	VAMAS6
-1		MBCO:Background	Background genes	VAMP1
-1		MBCO:Background	Background genes	VAMP2
-1		MBCO:Background	Background genes	VAMP3
-1		MBCO:Background	Background genes	VAMP4
-1		MBCO:Background	Background genes	VAMP5
-1		MBCO:Background	Background genes	VAMP7
-1		MBCO:Background	Background genes	VAMP8
-1		MBCO:Background	Background genes	VANGL1
-1		MBCO:Background	Background genes	VANGL2
-1		MBCO:Background	Background genes	VAPA
-1		MBCO:Background	Background genes	VAPB
-1		MBCO:Background	Background genes	VARS
-1		MBCO:Background	Background genes	VASH1
-1		MBCO:Background	Background genes	VASH2
-1		MBCO:Background	Background genes	VASN
-1		MBCO:Background	Background genes	VASP
-1		MBCO:Background	Background genes	VAV1
-1		MBCO:Background	Background genes	VAV2
-1		MBCO:Background	Background genes	VAV3
-1		MBCO:Background	Background genes	VAX1
