ProcessLevel	ProcessID	ProcessName	Symbol	Parent_processName
2	MBCO:0000057	Cytokinesis	CHMP4A	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	CHMP4C	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	CNTRL	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	DNM2	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	ECT2	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC1	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC2	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC3	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC4	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC5	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC6	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC6B	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC7	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EXOC8	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	EZR	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	FBXW7	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	FMN2	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	HAUS8	E_m_p_t_y
2	MBCO:0000057	Cytokinesis	INCENP	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	IST1	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	KIF14	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	KIF23	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	MITD1	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	MYH14	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	MYLK	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	NEK7	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	OCRL	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	ORC6	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	PDCD6IP	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	PIK3C3	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	PRC1	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	RAB11FIP3	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	RAB35	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	RACGAP1	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	RDX	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	ROCK1	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	ROCK2	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	SEPT11	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	SEPT2	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	SEPT7	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	SEPT8	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	SEPT9	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	TEX14	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	TSG101	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	VAMP8	Cell cycle and cell division
2	MBCO:0000057	Cytokinesis	VPS4A	Cell cycle and cell division
1	MBCO:0000013	Cytoskeleton dynamics	2700049A03RIK	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	2700060E02RIK	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	4933427D14RIK	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ABI1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ABI2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ABL2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ABRA	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ACTA1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ACTN1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ACTN2	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	ACTN3	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	ACTN4	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	AFAP1L1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	AFAP1L2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	AGBL1	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	AGBL2	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	AGBL3	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	AGTPBP1	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	AKAP9	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ANXA2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ARPC2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ARPC3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ASPM	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ATF5	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	AURKC	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	BAIAP2L1	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	BFSP1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	BFSP2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	BLOC1S2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	BRK1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CAPN10	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	CAPZA1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CAPZA2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CAPZA3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CAPZB	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CCDC14	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CCP110	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CD2AP	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CDC42	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CDK5RAP2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CENPJ	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP131	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP135	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP152	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP164	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP250	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP290	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP295	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP350	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP57	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP63	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP68	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP72	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP83	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CEP89	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CETN1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CETN2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CETN3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CFL1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CFL2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CIB3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CKAP2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CKAP5	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CLASP1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CLASP2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CLIP1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CNTRL	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	COBL	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CTTN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CYFIP1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CYFIP2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	CYTH2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DAAM1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DAG1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DCDC2A	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DCLK1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DCX	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DES	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DIAPH1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DIAPH2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DIDO1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DLGAP5	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DMD	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DMTN	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	DOCK3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DPPA2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DSP	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	DSTN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ELMO1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	EML4	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ENAH	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	EPS8	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	ESPN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	EVI5	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	EVL	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	EVPL	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	EZR	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FBLIM1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FCHSD2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FGD4	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FGFR1OP	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FHOD1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FHOD3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FIGN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FLG	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FLNA	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FLNB	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FMN1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FMN2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FMNL1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FMNL2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FMNL3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FNBP1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FSCN1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FSCN2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FSCN3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FYB	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	FYN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GAN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GAPDH	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GAPDH-PS15	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GAS7	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GEN1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GFAP	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GOLGA2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GRK5	E_m_p_t_y
1	MBCO:0000013	Cytoskeleton dynamics	GSK3A	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GSK3B	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GSN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	GYPC	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS3	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS4	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS5	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS6	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS7	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HAUS8	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HDAC6	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HOOK2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HSPA8	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	HSPB1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	INF2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	IQGAP1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	IRGM2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	IVL	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	JMY	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KANK1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KATNA1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KATNB1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIF24	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIF2A	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIF2C	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIF4	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIF5B	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIFC1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIFC5B	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIN	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIRREL	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KIZ	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT1	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT10	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT13	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT14	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT18	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT19	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT2	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT4	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT5	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT6A	Molecular Biology of the Cell
1	MBCO:0000013	Cytoskeleton dynamics	KRT7	Molecular Biology of the Cell
