Integration_group	Dataset_name	Time point	Time unit	Dataset_color	NCBI_official_gene_symbol	Minus_log10_pval_or_adj_pval	Significance_value_type	Log2_fold_change
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SSBP3	2.74307309602309	Minus_log10_adjusted_pvalue	0.395183056592941
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	SSPO	1.91995465501649	Minus_log10_adjusted_pvalue	-0.444900363683701
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ST3GAL5	1.83480021148938	Minus_log10_adjusted_pvalue	0.502679228782654
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	STAT4	9.76122147156688	Minus_log10_adjusted_pvalue	-1.60715079307556
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	STAT5A	∞	Minus_log10_adjusted_pvalue	1.40939891338348
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	STING1	1.75292815386512	Minus_log10_adjusted_pvalue	-0.415910065174103
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	STK24	2.97458352425125	Minus_log10_adjusted_pvalue	0.568668603897095
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	STOML2	5.25168324101716	Minus_log10_adjusted_pvalue	-0.452563762664795
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	STPG1	2.00609003907075	Minus_log10_adjusted_pvalue	-2.33469557762146
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	STRAP	1.88402025588347	Minus_log10_adjusted_pvalue	0.454034924507141
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	STRN3	8.2182503594772	Minus_log10_adjusted_pvalue	0.729504287242889
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	STT3B	1.61888853290025	Minus_log10_adjusted_pvalue	0.433533221483231
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	STX7	2.79698889579538	Minus_log10_adjusted_pvalue	0.598315596580505
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SUDS3	2.77947614293417	Minus_log10_adjusted_pvalue	0.493657827377319
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SULF2	2.29234127043477	Minus_log10_adjusted_pvalue	1.91730511188507
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SULT1A1	10.1152278539798	Minus_log10_adjusted_pvalue	2.43474698066711
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SUZ12	3.91693475123511	Minus_log10_adjusted_pvalue	0.685610413551331
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SYAP1	1.86487371638106	Minus_log10_adjusted_pvalue	0.518927693367004
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SYCE2	2.21655167206511	Minus_log10_adjusted_pvalue	1.27427291870117
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SYDE2	1.51306395843307	Minus_log10_adjusted_pvalue	0.427252233028412
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	SYNCRIP	1.45406354490175	Minus_log10_adjusted_pvalue	0.413046032190323
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	SYNJ2BP	3.58646723323109	Minus_log10_adjusted_pvalue	-0.57198303937912
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TAB2	2.84456679731041	Minus_log10_adjusted_pvalue	0.549339890480042
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TADA2B	1.37764709408647	Minus_log10_adjusted_pvalue	0.42856439948082
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TAF5	2.27387455423485	Minus_log10_adjusted_pvalue	0.476204663515091
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TAFA3	1.69949581738039	Minus_log10_adjusted_pvalue	-0.780080556869507
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TARSL2	3.72605474445509	Minus_log10_adjusted_pvalue	0.617126524448395
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TASOR	2.07365908664528	Minus_log10_adjusted_pvalue	0.53542286157608
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TBC1D12	1.43459969130756	Minus_log10_adjusted_pvalue	0.472151637077332
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TCEAL9	2.35286357939933	Minus_log10_adjusted_pvalue	0.424385964870453
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TEPP	2.02823308099223	Minus_log10_adjusted_pvalue	0.777892708778381
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TEX30	5.85325510012468	Minus_log10_adjusted_pvalue	0.541740417480469
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TEX9	1.31932008520994	Minus_log10_adjusted_pvalue	0.750801146030426
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TFAP2D	2.15582488303894	Minus_log10_adjusted_pvalue	-1.1407105922699
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	THAP12	1.80198108014223	Minus_log10_adjusted_pvalue	0.466714650392532
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	THPO	4.10247737121043	Minus_log10_adjusted_pvalue	1.30356669425964
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TM6SF1	6.39959457371831	Minus_log10_adjusted_pvalue	0.702185451984406
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TM9SF3	5.28513567499124	Minus_log10_adjusted_pvalue	0.558813869953156
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TMC6	10.4315870515324	Minus_log10_adjusted_pvalue	-0.757884085178375
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMCO3	5.21145972660706	Minus_log10_adjusted_pvalue	0.643346130847931
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMED2	4.17067115270361	Minus_log10_adjusted_pvalue	0.470045268535614
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMED7	2.75014641151815	Minus_log10_adjusted_pvalue	0.459465146064758
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM106B	1.91620006787248	Minus_log10_adjusted_pvalue	0.513418853282928
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM116	∞	Minus_log10_adjusted_pvalue	1.73858976364136
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM123	1.95322788326444	Minus_log10_adjusted_pvalue	0.487729907035828
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM183A	2.05248099027949	Minus_log10_adjusted_pvalue	0.488962113857269
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TMEM256	2.07633383511539	Minus_log10_adjusted_pvalue	-0.50233405828476
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM263	3.71306101541852	Minus_log10_adjusted_pvalue	0.639494478702545
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TMEM268	4.18689427068233	Minus_log10_adjusted_pvalue	-0.877957224845886
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM30A	6.98486667240123	Minus_log10_adjusted_pvalue	0.728323817253113
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TMEM39A	2.17655902521385	Minus_log10_adjusted_pvalue	-0.459284365177155
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM64	3.77853880737948	Minus_log10_adjusted_pvalue	0.593776941299438
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM65	7.13295170686806	Minus_log10_adjusted_pvalue	0.837464809417725
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM67	4.60805976813401	Minus_log10_adjusted_pvalue	0.727615118026733
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMEM79	∞	Minus_log10_adjusted_pvalue	1.49557423591614
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMIGD3	2.01502421427072	Minus_log10_adjusted_pvalue	0.686838388442993
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMOD1	4.60202350689151	Minus_log10_adjusted_pvalue	0.989355504512787
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TMX4	1.39194489972072	Minus_log10_adjusted_pvalue	0.385619789361954
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TNFAIP8	1.71125457887944	Minus_log10_adjusted_pvalue	0.611604809761047
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TNFRSF12A	2.02201771120047	Minus_log10_adjusted_pvalue	-0.501251339912415
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TNFRSF22	2.3862649075432	Minus_log10_adjusted_pvalue	0.66238272190094
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TNFSFM13	6.15615514751605	Minus_log10_adjusted_pvalue	-1.2532365322113
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TNIK	1.35235399553723	Minus_log10_adjusted_pvalue	0.380960255861282
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TNNC1	17.5074966185539	Minus_log10_adjusted_pvalue	-2.09563064575195
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TOMM70A	3.42535534758176	Minus_log10_adjusted_pvalue	0.487714439630508
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TOR1AIP1	6.3799170562648	Minus_log10_adjusted_pvalue	0.626542985439301
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TOR1AIP2	2.92617902973068	Minus_log10_adjusted_pvalue	-0.609916746616364
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TPD52	1.66582983243644	Minus_log10_adjusted_pvalue	0.494169652462006
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TPMT	3.75085302738165	Minus_log10_adjusted_pvalue	0.999459207057953
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TPRGL	2.7193624420663	Minus_log10_adjusted_pvalue	0.471844375133514
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TRAM1	1.91587077004025	Minus_log10_adjusted_pvalue	0.457735687494278
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TRAPPC6B	1.54492966113134	Minus_log10_adjusted_pvalue	0.478361546993256
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TRIM17	∞	Minus_log10_adjusted_pvalue	-1.71916854381561
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TRIM33	8.46184242415893	Minus_log10_adjusted_pvalue	0.70890074968338
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TRIM59	4.61120276387655	Minus_log10_adjusted_pvalue	0.719357371330261
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TRIM69	∞	Minus_log10_adjusted_pvalue	2.13351511955261
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TRMT61B	∞	Minus_log10_adjusted_pvalue	-2.47978949546814
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TRPM5	2.5484131091926	Minus_log10_adjusted_pvalue	1.01698076725006
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TSEN15	1.44465523047937	Minus_log10_adjusted_pvalue	0.387285977602005
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TTC14	1.77784560584617	Minus_log10_adjusted_pvalue	0.481441378593445
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	TUT4	2.17092727366628	Minus_log10_adjusted_pvalue	-0.386071413755417
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	TYW5	8.36146881077029	Minus_log10_adjusted_pvalue	0.884787261486053
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE2D2A	5.173504732582	Minus_log10_adjusted_pvalue	0.715486168861389
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE2E3	1.35273245518888	Minus_log10_adjusted_pvalue	0.466545641422272
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE2G1	2.6508798956087	Minus_log10_adjusted_pvalue	0.527930200099945
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE2H	4.09920642563907	Minus_log10_adjusted_pvalue	0.629136919975281
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE2J1	1.41635014412369	Minus_log10_adjusted_pvalue	0.41633740067482
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE2Q1	1.7211161511913	Minus_log10_adjusted_pvalue	0.437020391225815
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBE3A	2.32019520768393	Minus_log10_adjusted_pvalue	0.418866842985153
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBP1	2.66205977479008	Minus_log10_adjusted_pvalue	0.420478403568268
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UBQLN1	2.70183271931684	Minus_log10_adjusted_pvalue	0.388260275125504
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	UCKL1OS	7.11387265929615	Minus_log10_adjusted_pvalue	-1.93675827980042
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UGCG	4.94711375899906	Minus_log10_adjusted_pvalue	0.749688267707825
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UGP2	6.58231082025451	Minus_log10_adjusted_pvalue	0.697210252285004
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	UQCC1	3.20777644584382	Minus_log10_adjusted_pvalue	-0.418384045362473
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	URI1	3.40198907828954	Minus_log10_adjusted_pvalue	0.61938613653183
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UROS	3.19042212479371	Minus_log10_adjusted_pvalue	0.604179263114929
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	USP1	3.89315999699891	Minus_log10_adjusted_pvalue	0.57967734336853
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	USP29	1.50988693861439	Minus_log10_adjusted_pvalue	0.995934545993805
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	USP45	1.6119325635498	Minus_log10_adjusted_pvalue	0.401108920574188
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	UTP18	4.98500509360041	Minus_log10_adjusted_pvalue	0.68487423658371
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	VAPA	1.44219213742801	Minus_log10_adjusted_pvalue	0.412986993789673
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	VAX2OS	1.8446518027263	Minus_log10_adjusted_pvalue	0.557595491409302
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	VRK2	2.54390436121323	Minus_log10_adjusted_pvalue	-1.73766779899597
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	WAC	3.58605181597155	Minus_log10_adjusted_pvalue	0.408184349536896
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	WASL	4.30300008928415	Minus_log10_adjusted_pvalue	0.638482332229614
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	WNK3	6.73495327843373	Minus_log10_adjusted_pvalue	0.665870010852814
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	WNT5B	2.24426537530366	Minus_log10_adjusted_pvalue	0.499774992465973
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	XPO1	5.74893392275406	Minus_log10_adjusted_pvalue	0.444834440946579
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	XRCC3	∞	Minus_log10_adjusted_pvalue	-1.75154137611389
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YBX3	5.01570676336375	Minus_log10_adjusted_pvalue	0.454326778650284
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YIPF4	3.35664801796145	Minus_log10_adjusted_pvalue	0.70214307308197
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YPEL1	5.69632238689456	Minus_log10_adjusted_pvalue	0.91724705696106
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YRDC	2.37538480956624	Minus_log10_adjusted_pvalue	0.380869388580322
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YTHDF3	2.17518257095917	Minus_log10_adjusted_pvalue	0.408392459154129
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YWHAH	4.02282715256819	Minus_log10_adjusted_pvalue	0.670034348964691
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	YY2	1.94533716674838	Minus_log10_adjusted_pvalue	0.531386077404022
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZBTB10	2.10929011790242	Minus_log10_adjusted_pvalue	0.405232757329941
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	ZC3H6	11.0529139643634	Minus_log10_adjusted_pvalue	-1.69731473922729
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZCCHC2	2.42045648238373	Minus_log10_adjusted_pvalue	0.443253815174103
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZDBF2	1.92440194624634	Minus_log10_adjusted_pvalue	0.466177940368652
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	ZDHHC12	3.765910627361	Minus_log10_adjusted_pvalue	-0.474582195281982
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZDHHC2	5.23348749777338	Minus_log10_adjusted_pvalue	0.72644966840744
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZDHHC21	1.47873241508524	Minus_log10_adjusted_pvalue	0.472542107105255
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP157	1.59060458367317	Minus_log10_adjusted_pvalue	0.401894450187683
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP281	3.33291892949401	Minus_log10_adjusted_pvalue	0.501650154590607
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP385C	2.8553604066777	Minus_log10_adjusted_pvalue	1.52649116516113
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP467	∞	Minus_log10_adjusted_pvalue	1.27909886837006
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	ZFP534	2.42113740417686	Minus_log10_adjusted_pvalue	-0.614361107349396
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP597	2.59676963317895	Minus_log10_adjusted_pvalue	0.436003744602203
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	ZFP637	2.26622675108246	Minus_log10_adjusted_pvalue	-0.395860344171524
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP800	1.8614510160966	Minus_log10_adjusted_pvalue	0.429319500923157
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP91	6.10481233182864	Minus_log10_adjusted_pvalue	0.67661839723587
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFP979	2.31705388845814	Minus_log10_adjusted_pvalue	0.547569334506989
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZFYVE28	3.66079907113797	Minus_log10_adjusted_pvalue	0.757815539836884
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZHX1	1.46386088704162	Minus_log10_adjusted_pvalue	0.381498068571091
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZMYM1	8.12642367776939	Minus_log10_adjusted_pvalue	0.799700796604156
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZMYM4	2.07439297540468	Minus_log10_adjusted_pvalue	0.406168013811111
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZNFX1	5.11287352844581	Minus_log10_adjusted_pvalue	0.474918067455292
HU210 minfc1.3	HU210 minfc1.3	6	hrs	Plum	ZSWIM5	1.65278320663295	Minus_log10_adjusted_pvalue	0.424919754266739
HU210 minfc1.3	HU210 minfc1.3	6	hrs	MediumPurple	ZSWIM9	7.38485726035322	Minus_log10_adjusted_pvalue	-0.555127799510956
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	1600012H06RIK	13.4449188641603	Minus_log10_adjusted_pvalue	0.999516844749451
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	1700001G11RIK	3.62119707773019	Minus_log10_adjusted_pvalue	0.861717462539673
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	1700008O03RIK	1.69556334792766	Minus_log10_adjusted_pvalue	-0.904049456119537
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	1700028K03RIK	2.23471376548299	Minus_log10_adjusted_pvalue	0.521446585655212
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	1700034J05RIK	4.7566270734417	Minus_log10_adjusted_pvalue	1.95415163040161
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	1700123O20RIK	1.95387568388274	Minus_log10_adjusted_pvalue	0.491268873214722
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	2500004C02RIK	2.63679054980468	Minus_log10_adjusted_pvalue	0.66343629360199
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	3830403N18RIK	1.45454566386568	Minus_log10_adjusted_pvalue	0.672091662883759
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	4930405O22RIK	8.2921718786258	Minus_log10_adjusted_pvalue	-2.12730813026428
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	4930412M03RIK	4.98226983469394	Minus_log10_adjusted_pvalue	0.873973548412323
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	4930503L19RIK	2.0255836401409	Minus_log10_adjusted_pvalue	0.494757443666458
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	4930519F16RIK	1.33321909560228	Minus_log10_adjusted_pvalue	-0.818085730075836
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	4930581F22RIK	6.39499141746019	Minus_log10_adjusted_pvalue	0.935740768909454
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	4932438A13RIK	∞	Minus_log10_adjusted_pvalue	-0.651563346385956
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	4933431E20RIK	3.06260901072783	Minus_log10_adjusted_pvalue	-0.669605791568756
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	4933439C10RIK	2.30252652479301	Minus_log10_adjusted_pvalue	0.386829107999802
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	8430429K09RIK	4.78552968979803	Minus_log10_adjusted_pvalue	-0.987909317016602
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	A430078I02RIK	7.62676057279453	Minus_log10_adjusted_pvalue	0.975449085235596
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ABHD15	5.77889625588054	Minus_log10_adjusted_pvalue	-0.595794975757599
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ABHD17B	1.54972010494664	Minus_log10_adjusted_pvalue	0.44231253862381
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ACAA1A	2.55401616685546	Minus_log10_adjusted_pvalue	-0.576228141784668
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ACCS	3.94606918313011	Minus_log10_adjusted_pvalue	-0.772365868091583
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ACOX3	1.36727352523082	Minus_log10_adjusted_pvalue	-0.865440011024475
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ACRBP	3.82813611933145	Minus_log10_adjusted_pvalue	0.904892265796661
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ACSBG1	7.53776677105626	Minus_log10_adjusted_pvalue	1.67122101783752
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ACSL3	2.56041469965142	Minus_log10_adjusted_pvalue	-0.379048407077789
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ACTB	∞	Minus_log10_adjusted_pvalue	-0.425903588533401
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ADAM11	1.51168199622934	Minus_log10_adjusted_pvalue	1.30421054363251
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ADAM12	12.3937670057293	Minus_log10_adjusted_pvalue	0.785526096820831
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ADARB2	2.99749702541096	Minus_log10_adjusted_pvalue	-0.943266689777374
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ADD1	4.28802582514257	Minus_log10_adjusted_pvalue	-0.380559682846069
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ADGB	2.6006049398901	Minus_log10_adjusted_pvalue	1.39148807525635
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ADGRD1	7.7398641934559	Minus_log10_adjusted_pvalue	0.918722987174988
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	ADI1	4.17089379489197	Minus_log10_adjusted_pvalue	-0.568247258663177
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ADNP	3.98675396542925	Minus_log10_adjusted_pvalue	0.479625344276428
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AGPAT5	3.34126666001415	Minus_log10_adjusted_pvalue	0.508160591125488
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AI429214	1.52320749635968	Minus_log10_adjusted_pvalue	0.444534063339233
HU210 minfc1.3	HU210 minfc1.3	8	hrs	DarkBlue	AI847159	10.693144112305	Minus_log10_adjusted_pvalue	-1.29889297485352
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AK5	1.42304852209667	Minus_log10_adjusted_pvalue	0.538610398769379
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AKIRIN2	3.42880028495414	Minus_log10_adjusted_pvalue	0.580672383308411
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ALS2CL	1.46686750936803	Minus_log10_adjusted_pvalue	0.499375015497208
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AMMECR1	1.74369846313916	Minus_log10_adjusted_pvalue	0.40207302570343
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ANGEL1	∞	Minus_log10_adjusted_pvalue	1.86043536663055
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ANKRD36	4.04362312831391	Minus_log10_adjusted_pvalue	1.63639378547668
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ANKRD37	3.29339057019867	Minus_log10_adjusted_pvalue	0.648515045642853
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ANKRD42	1.7508701769245	Minus_log10_adjusted_pvalue	0.462911605834961
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ANXA9	∞	Minus_log10_adjusted_pvalue	2.31686329841614
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AP3S1	1.76904044055561	Minus_log10_adjusted_pvalue	0.618184864521027
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	AP4S1	∞	Minus_log10_adjusted_pvalue	1.39940524101257
HU210 minfc1.3	HU210 minfc1.3	8	hrs	RoyalBlue	ARF6	2.48665187881241	Minus_log10_adjusted_pvalue	0.480052530765533
